// 09/08/2024 13.56.26
// ReaderName=Speedwayr-15-32-c2, AntennaIDs=1, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2024-08-09T14:12:39.7607920+03:00,A20000000000000000000000,,1,"-66,5","865,7",Speedwayr-15-32-c2,"0,4111068511533518",
2024-08-09T14:12:39.7766450+03:00,A90000000000000000000000,,1,-71,"865,7",Speedwayr-15-32-c2,"5,8475347634200645",
2024-08-09T14:12:39.7802290+03:00,A70000000000000000000000,,1,-71,"865,7",Speedwayr-15-32-c2,"3,9453985864418692",
2024-08-09T14:12:39.8741720+03:00,A20000000000000000000000,,1,-66,"865,7",Speedwayr-15-32-c2,"0,0859029241215959",
2024-08-09T14:12:39.8754360+03:00,A30000000000000000000000,,1,-62,"865,7",Speedwayr-15-32-c2,"5,283029833478148",
2024-08-09T14:12:39.8953730+03:00,A70000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"0,6810874698212247",
2024-08-09T14:12:39.8992480+03:00,A90000000000000000000000,,1,"-71,5","865,7",Speedwayr-15-32-c2,"5,789243493480409",
2024-08-09T14:12:39.9014160+03:00,A60000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"1,1106020904292042",
2024-08-09T14:12:39.9049260+03:00,A10000000000000000000000,,1,"-72,5","865,7",Speedwayr-15-32-c2,"0,8130098175793898",
2024-08-09T14:12:40.0036470+03:00,A30000000000000000000000,,1,-63,"865,7",Speedwayr-15-32-c2,"5,737088146692298",
2024-08-09T14:12:40.0091230+03:00,A20000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"1,141281706186917",
2024-08-09T14:12:40.0397630+03:00,A10000000000000000000000,,1,"-72,5","865,7",Speedwayr-15-32-c2,"1,1198059751565181",
2024-08-09T14:12:40.0433030+03:00,A60000000000000000000000,,1,"-72,5","865,7",Speedwayr-15-32-c2,"1,1965050145508",
2024-08-09T14:12:40.0450060+03:00,A70000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"4,132544242563918",
2024-08-09T14:12:40.0485180+03:00,A90000000000000000000000,,1,-71,"865,7",Speedwayr-15-32-c2,"5,697204646207271",
2024-08-09T14:12:40.1547990+03:00,A20000000000000000000000,,1,"-65,5","865,7",Speedwayr-15-32-c2,"1,5462526341887264",
2024-08-09T14:12:40.1585800+03:00,A30000000000000000000000,,1,"-64,5","865,7",Speedwayr-15-32-c2,"6,117515382087937",
2024-08-09T14:12:40.1639780+03:00,A60000000000000000000000,,1,"-72,5","865,7",Speedwayr-15-32-c2,"1,509437095279471",
2024-08-09T14:12:40.1693950+03:00,A90000000000000000000000,,1,"-70,5","865,7",Speedwayr-15-32-c2,"5,7524279545711545",
2024-08-09T14:12:40.1721100+03:00,A70000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"4,703185095657376",
