// 09/08/2024 10.48.10
// ReaderName=Speedwayr-15-32-c2, AntennaIDs=1, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2024-08-09T11:04:24.1340610+03:00,A60000000000000000000000,,1,-78,"865,7",Speedwayr-15-32-c2,"0,3620194659410113",
2024-08-09T11:04:24.1426210+03:00,A20000000000000000000000,,1,-70,"865,7",Speedwayr-15-32-c2,"2,945243112740431",
2024-08-09T11:04:24.1453010+03:00,A10000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"4,1172044346850605",
2024-08-09T11:04:24.1463870+03:00,A80000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"0,25157284921324513",
2024-08-09T11:04:24.1477400+03:00,A30000000000000000000000,,1,"-70,5","865,7",Speedwayr-15-32-c2,"4,3503695144436785",
2024-08-09T11:04:24.1489210+03:00,A90000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"5,448699758569798",
2024-08-09T11:04:24.2524070+03:00,A30000000000000000000000,,1,-69,"865,7",Speedwayr-15-32-c2,"3,6386024288647407",
2024-08-09T11:04:24.2543080+03:00,A80000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"0,2086213871524472",
2024-08-09T11:04:24.2571210+03:00,A10000000000000000000000,,1,"-66,5","865,7",Speedwayr-15-32-c2,"3,5772431973493153",
2024-08-09T11:04:24.2585900+03:00,A90000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"5,190990986205009",
2024-08-09T11:04:24.2632120+03:00,A20000000000000000000000,,1,"-73,5","865,7",Speedwayr-15-32-c2,"1,5462526341887264",
