// 10/07/2025 16.43.10
// ReaderName=Speedwayr-15-32-c2, AntennaIDs=1, InventoryMode=DualTarget, ModeIndex=1003, Population=32, PowerInDbm=31,5, Session=2
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2025-07-10T16:55:44.6380830+03:00,A60000000000000000000000,,1,"-63,5","865,7",Speedwayr-15-32-c2,"0,4540583132141498",
2025-07-10T16:55:44.6736020+03:00,A30000000000000000000000,,1,"-56,5","865,7",Speedwayr-15-32-c2,"5,534602682691394",
2025-07-10T16:55:44.6807800+03:00,A20000000000000000000000,,1,"-59,5","865,7",Speedwayr-15-32-c2,"4,129476280988146",
2025-07-10T16:55:44.7265040+03:00,A30000000000000000000000,,1,"-57,5","865,7",Speedwayr-15-32-c2,"2,012582793705961",
2025-07-10T16:55:44.7539550+03:00,A70000000000000000000000,,1,"-60,5","865,7",Speedwayr-15-32-c2,"0,6933593161243098",
2025-07-10T16:55:44.7960720+03:00,A70000000000000000000000,,1,"-60,5","865,7",Speedwayr-15-32-c2,"4,006757817957295",
2025-07-10T16:55:44.8016450+03:00,A30000000000000000000000,,1,-58,"865,7",Speedwayr-15-32-c2,"1,5401167110371838",
2025-07-10T16:55:44.8286640+03:00,A30000000000000000000000,,1,-58,"865,7",Speedwayr-15-32-c2,"1,423534171157875",
2025-07-10T16:55:44.8382810+03:00,A70000000000000000000000,,1,-60,"865,7",Speedwayr-15-32-c2,"0,9173205111556134",
2025-07-10T16:55:44.8617110+03:00,A30000000000000000000000,,1,"-58,5","865,7",Speedwayr-15-32-c2,"1,2885438618239387",
2025-07-10T16:55:44.8773470+03:00,A20000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"5,043728830567988",
2025-07-10T16:55:44.8831950+03:00,A60000000000000000000000,,1,"-62,5","865,7",Speedwayr-15-32-c2,"4,442408361716817",
2025-07-10T16:55:44.9097970+03:00,A20000000000000000000000,,1,"-63,5","865,7",Speedwayr-15-32-c2,"1,6689710972195777",
2025-07-10T16:55:44.9315910+03:00,A70000000000000000000000,,1,"-58,5","865,7",Speedwayr-15-32-c2,"3,810408277107933",
2025-07-10T16:55:44.9366750+03:00,A70000000000000000000000,,1,"-58,5","865,7",Speedwayr-15-32-c2,"3,724505352986337",
2025-07-10T16:55:44.9404860+03:00,A30000000000000000000000,,1,"-59,5","865,7",Speedwayr-15-32-c2,"0,5399612373357456",
2025-07-10T16:55:44.9983130+03:00,A30000000000000000000000,,1,-59,"865,7",Speedwayr-15-32-c2,"0,09510680884890975",
2025-07-10T16:55:45.0340900+03:00,A70000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"0,5491651220630596",
2025-07-10T16:55:45.1000710+03:00,A70000000000000000000000,,1,-62,"865,7",Speedwayr-15-32-c2,"0,4387185053352934",
2025-07-10T16:55:45.2006370+03:00,A30000000000000000000000,,1,"-63,5","865,7",Speedwayr-15-32-c2,"1,4634176716429017",
2025-07-10T16:55:45.2980910+03:00,A30000000000000000000000,,1,"-63,5","865,7",Speedwayr-15-32-c2,"0,7271068934577939",
2025-07-10T16:55:45.5561780+03:00,A30000000000000000000000,,1,-55,"865,7",Speedwayr-15-32-c2,"1,8714565612204823",
2025-07-10T16:55:45.6034970+03:00,A30000000000000000000000,,1,"-61,5","865,7",Speedwayr-15-32-c2,"1,4480778637640452",
2025-07-10T16:55:45.6563550+03:00,A30000000000000000000000,,1,"-54,5","865,7",Speedwayr-15-32-c2,"1,2946797849754812",
2025-07-10T16:55:45.6801650+03:00,A30000000000000000000000,,1,-56,"865,7",Speedwayr-15-32-c2,"1,1351457830353744",
2025-07-10T16:55:45.7079130+03:00,A30000000000000000000000,,1,"-61,5","865,7",Speedwayr-15-32-c2,"1,0185632431560658",
2025-07-10T16:55:45.7704340+03:00,A30000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"0,7976700097005334",
2025-07-10T16:55:45.8064990+03:00,A30000000000000000000000,,1,-60,"865,7",Speedwayr-15-32-c2,"3,6692820446224537",
2025-07-10T16:55:45.8318250+03:00,A30000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"0,42644665903220824",
2025-07-10T16:55:45.9181600+03:00,A30000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"0,3957670432744954",
