// 09/08/2024 11.21.45
// ReaderName=Speedwayr-15-32-c2, AntennaIDs=1, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2024-08-09T11:37:57.7816970+03:00,A90000000000000000000000,,1,-64,"865,7",Speedwayr-15-32-c2,"1,8346410223112268",
2024-08-09T11:37:57.7838230+03:00,A80000000000000000000000,,1,"-61,5","865,7",Speedwayr-15-32-c2,"1,0921943209745766",
2024-08-09T11:37:57.7862300+03:00,A10000000000000000000000,,1,-59,"865,7",Speedwayr-15-32-c2,"2,423689644859313",
2024-08-09T11:37:57.7877220+03:00,A20000000000000000000000,,1,"-60,5","865,7",Speedwayr-15-32-c2,"2,6200391857086753",
2024-08-09T11:37:57.7891090+03:00,A40000000000000000000000,,1,"-55,5","865,7",Speedwayr-15-32-c2,"4,994641445355648",
2024-08-09T11:37:57.7908250+03:00,A60000000000000000000000,,1,"-71,5","865,7",Speedwayr-15-32-c2,"6,209554229361076",
2024-08-09T11:37:57.8863900+03:00,A40000000000000000000000,,1,-55,"865,7",Speedwayr-15-32-c2,"5,049864753719531",
2024-08-09T11:37:57.8882890+03:00,A20000000000000000000000,,1,"-60,5","865,7",Speedwayr-15-32-c2,"2,675262494072558",
2024-08-09T11:37:57.8896240+03:00,A90000000000000000000000,,1,-64,"865,7",Speedwayr-15-32-c2,"1,9512235621905356",
2024-08-09T11:37:57.8909900+03:00,A60000000000000000000000,,1,-73,"865,7",Speedwayr-15-32-c2,"6,2034183062095325",
2024-08-09T11:37:57.8931420+03:00,A10000000000000000000000,,1,-59,"865,7",Speedwayr-15-32-c2,"2,5280003384355365",
2024-08-09T11:37:57.8949840+03:00,A80000000000000000000000,,1,-61,"865,7",Speedwayr-15-32-c2,"1,1474176293384597",
2024-08-09T11:37:57.8980350+03:00,A30000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"3,411573272257666",
2024-08-09T11:37:57.9952590+03:00,A80000000000000000000000,,1,"-61,5","865,7",Speedwayr-15-32-c2,"1,325359400733194",
2024-08-09T11:37:57.9972130+03:00,A40000000000000000000000,,1,-56,"865,7",Speedwayr-15-32-c2,"5,080544369477243",
2024-08-09T11:37:57.9989640+03:00,A90000000000000000000000,,1,"-64,5","865,7",Speedwayr-15-32-c2,"2,055534255766759",
2024-08-09T11:37:58.0000740+03:00,A20000000000000000000000,,1,"-59,5","865,7",Speedwayr-15-32-c2,"2,724349879284899",
2024-08-09T11:37:58.0014450+03:00,A10000000000000000000000,,1,-59,"865,7",Speedwayr-15-32-c2,"2,650718801466388",
2024-08-09T11:37:58.0025310+03:00,A30000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"3,411573272257666",
2024-08-09T11:37:58.0054520+03:00,A60000000000000000000000,,1,-72,"865,7",Speedwayr-15-32-c2,"0,05522330836388308",
2024-08-09T11:37:58.1002920+03:00,A20000000000000000000000,,1,"-60,5","865,7",Speedwayr-15-32-c2,"2,435961491162398",
2024-08-09T11:37:58.1037820+03:00,A40000000000000000000000,,1,-55,"865,7",Speedwayr-15-32-c2,"5,1725832167503825",
2024-08-09T11:37:58.1055280+03:00,A80000000000000000000000,,1,"-62,5","865,7",Speedwayr-15-32-c2,"1,2762720155208536",
2024-08-09T11:37:58.1073050+03:00,A30000000000000000000000,,1,-66,"865,7",Speedwayr-15-32-c2,"3,129320807286708",
2024-08-09T11:37:58.1090510+03:00,A10000000000000000000000,,1,-58,"865,7",Speedwayr-15-32-c2,"2,767301341345697",
2024-08-09T11:37:58.1105470+03:00,A90000000000000000000000,,1,-64,"865,7",Speedwayr-15-32-c2,"2,1966604882522383",
2024-08-09T11:37:58.1216060+03:00,A60000000000000000000000,,1,-74,"865,7",Speedwayr-15-32-c2,"0,684155431396996",
2024-08-09T11:37:58.2133340+03:00,A40000000000000000000000,,1,-55,"865,7",Speedwayr-15-32-c2,"5,3627968344482015",
2024-08-09T11:37:58.2145320+03:00,A10000000000000000000000,,1,"-56,5","865,7",Speedwayr-15-32-c2,"1,9819031779482483",
2024-08-09T11:37:58.2167300+03:00,A20000000000000000000000,,1,"-63,5","865,7",Speedwayr-15-32-c2,"0,5338253141842031",
2024-08-09T11:37:58.2178430+03:00,A30000000000000000000000,,1,-64,"865,7",Speedwayr-15-32-c2,"1,8162332528565992",
2024-08-09T11:37:58.2192100+03:00,A60000000000000000000000,,1,"-72,5","865,7",Speedwayr-15-32-c2,"0,5706408530934585",
