// 22/07/2025 11.21.21
// ReaderName=Speedwayr-15-32-c2, AntennaIDs=1, InventoryMode=DualTarget, ModeIndex=1003, Population=32, PowerInDbm=31,5, Session=2
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2025-07-22T11:32:59.4439680+03:00,A60000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"4,0558452031696355",
2025-07-22T11:32:59.4463590+03:00,60820101D7224204EA5FEA78,,1,"-62,5","865,7",Speedwayr-15-32-c2,"0,0674951546669682",
2025-07-22T11:32:59.4521040+03:00,A40000000000000000000000,,1,"-64,5","865,7",Speedwayr-15-32-c2,"6,252505691421874",
2025-07-22T11:32:59.4703850+03:00,A20000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"6,062292073724054",
2025-07-22T11:32:59.4751580+03:00,A80000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"2,0493983326152168",
2025-07-22T11:32:59.4847310+03:00,60820101D7224204EA5FEA78,,1,-64,"865,7",Speedwayr-15-32-c2,"6,209554229361076",
2025-07-22T11:32:59.4920320+03:00,A20000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"5,991728957481315",
2025-07-22T11:32:59.5004330+03:00,A40000000000000000000000,,1,"-65,5","865,7",Speedwayr-15-32-c2,"5,875146417602005",
2025-07-22T11:32:59.5029420+03:00,A60000000000000000000000,,1,-70,"865,7",Speedwayr-15-32-c2,"0,8344855486097889",
2025-07-22T11:32:59.5046130+03:00,A80000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"2,046330371039445",
2025-07-22T11:32:59.5363890+03:00,A40000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"5,801515339783495",
2025-07-22T11:32:59.5397280+03:00,A80000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"5,255418179296207",
2025-07-22T11:32:59.5441710+03:00,A20000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"5,9610493417236015",
2025-07-22T11:32:59.5480510+03:00,60820101D7224204EA5FEA78,,1,-64,"865,7",Speedwayr-15-32-c2,"0,11658253987930872",
2025-07-22T11:32:59.5525040+03:00,A60000000000000000000000,,1,-70,"865,7",Speedwayr-15-32-c2,"0,8344855486097889",
2025-07-22T11:32:59.5638150+03:00,A60000000000000000000000,,1,"-69,5","865,7",Speedwayr-15-32-c2,"3,724505352986337",
2025-07-22T11:32:59.5649940+03:00,A40000000000000000000000,,1,"-65,5","865,7",Speedwayr-15-32-c2,"5,859806609723149",
2025-07-22T11:32:59.5732300+03:00,60820101D7224204EA5FEA78,,1,"-64,5","865,7",Speedwayr-15-32-c2,"0,018407769454627694",
2025-07-22T11:32:59.5747530+03:00,A20000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"3,117048960983623",
2025-07-22T11:32:59.6019790+03:00,A40000000000000000000000,,1,-64,"865,7",Speedwayr-15-32-c2,"5,8659425328746915",
2025-07-22T11:32:59.6040020+03:00,A60000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"4,0987966652304335",
2025-07-22T11:32:59.6135170+03:00,60820101D7224204EA5FEA78,,1,"-64,5","865,7",Speedwayr-15-32-c2,"0,05522330836388308",
2025-07-22T11:32:59.6225590+03:00,A80000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"5,255418179296207",
2025-07-22T11:32:59.6284250+03:00,A20000000000000000000000,,1,-68,"865,7",Speedwayr-15-32-c2,"6,019340611663256",
2025-07-22T11:32:59.6425450+03:00,60820101D7224204EA5FEA78,,1,"-64,5","865,7",Speedwayr-15-32-c2,"6,160466844148735",
2025-07-22T11:32:59.6447340+03:00,A40000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"5,724816300389213",
2025-07-22T11:32:59.6520930+03:00,A60000000000000000000000,,1,-66,"865,7",Speedwayr-15-32-c2,"4,2031073588066565",
2025-07-22T11:32:59.6643640+03:00,A80000000000000000000000,,1,-67,"865,7",Speedwayr-15-32-c2,"2,2641556429192065",
2025-07-22T11:32:59.6827830+03:00,A60000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"4,2092432819582",
2025-07-22T11:32:59.6843170+03:00,60820101D7224204EA5FEA78,,1,"-63,5","865,7",Speedwayr-15-32-c2,"0,11658253987930872",
2025-07-22T11:32:59.6971040+03:00,A80000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"2,1997284498280094",
2025-07-22T11:32:59.6994630+03:00,A40000000000000000000000,,1,"-65,5","865,7",Speedwayr-15-32-c2,"5,810719224510809",
2025-07-22T11:32:59.7032190+03:00,A20000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"6,056156150572511",
2025-07-22T11:32:59.7102230+03:00,A40000000000000000000000,,1,-65,"865,7",Speedwayr-15-32-c2,"5,8475347634200645",
2025-07-22T11:32:59.7133770+03:00,60820101D7224204EA5FEA78,,1,"-63,5","865,7",Speedwayr-15-32-c2,0,
2025-07-22T11:32:59.7145330+03:00,A20000000000000000000000,,1,"-68,5","865,7",Speedwayr-15-32-c2,"2,988194574801229",
2025-07-22T11:32:59.7218640+03:00,A80000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"2,405281875404685",
2025-07-22T11:32:59.7231460+03:00,A60000000000000000000000,,1,"-67,5","865,7",Speedwayr-15-32-c2,"4,006757817957295",
2025-07-22T11:32:59.7427510+03:00,60820101D7224204EA5FEA78,,1,-64,"865,7",Speedwayr-15-32-c2,"0,018407769454627694",
